Unique_id,job_42,household_type,studying,insee_code,Activity_type,age_2020,Qualification,Sex,target
50976,"csp_6_8","fm4_1",FALSE,"59131","tact11",43,"EDU1-4","Male","L"
50981,"csp_6_3","fm4_1",FALSE,"59131","tact11",45,"EDU1-3","Male","L"
50982,"csp_3_8","fm4_1",FALSE,"59131","tact11",52,"EDU1-7","Male","T"
50988,"csp_8_6","fm1_1",FALSE,"59135","tact25",61,"EDU1-4","Male","L"
50989,"csp_7_5","fm4_4",FALSE,"59136","tact21",68,"EDU1-6","Female","L"
50990,"csp_4_6","fm4_1",FALSE,"59136","tact11",32,"EDU1-5","Female","L"
50991,"csp_5_4","fm4_1",FALSE,"59136","tact11",34,"EDU1-8","Male","L"
50993,"csp_6_3","fm4_2",FALSE,"59136","tact11",74,"EDU1-1","Male","T"
50994,"csp_4_6","fm1_2",FALSE,"59136","tact11",27,"EDU1-8","Female","T"
50997,"csp_8_1","fm4_2",FALSE,"59136","tact12",45,"EDU2","Female","L"
50998,"csp_6_2","fm4_3",FALSE,"59136","tact11",57,"EDU1-4","Female","L"
51001,"csp_7_8","fm1_2",FALSE,"59138","tact21",70,"EDU1-1","Female","T"
51004,"csp_6_3","fm4_1",FALSE,"59139","tact11",46,"EDU1-3","Male","L"
51006,"csp_3_7","fm4_1",FALSE,"59139","tact11",35,"EDU1-8","Male","L"
51007,"csp_4_2","fm4_1",FALSE,"59139","tact11",33,"EDU1-4","Female","L"
51009,"csp_3_5","fm4_1",FALSE,"59139","tact11",59,"EDU1-7","Female","T"
51012,"csp_5_4","fm4_1",FALSE,"59139","tact11",36,"EDU1-6","Male","L"
51013,"csp_8_4","fm4_2",TRUE,"59139","tact22",18,"EDU1-2","Male","L"
51014,"csp_5_2","fm4_3",FALSE,"59139","tact11",47,"EDU1-6","Female","L"
51016,"csp_3_1","fm4_1",FALSE,"59139","tact11",47,"EDU1-8","Male","T"
51018,"csp_4_6","fm4_1",FALSE,"59139","tact11",45,"EDU1-4","Male","L"
51021,"csp_2_1","fm4_1",FALSE,"59139","tact11",33,"EDU1-7","Male","T"
51026,"csp_6_2","fm4_1",FALSE,"59141","tact11",35,"EDU1-3","Female","L"
51030,"csp_4_5","fm4_1",FALSE,"59143","tact11",23,"EDU1-6","Male","L"
51031,"csp_8_6","fm1_2",FALSE,"59143","tact21",84,"EDU1-1","Female","T"
51033,"csp_5_3","fm4_2",FALSE,"59143","tact11",28,"EDU1-5","Male","T"
51036,"csp_6_3","fm4_1",FALSE,"59143","tact11",48,"EDU1-3","Male","L"
51040,"csp_8_4","fm4_1",TRUE,"59146","tact22",17,"EDU1-3","Male","L"
51041,"csp_8_5","fm3_2",TRUE,"59146","tact22",17,"EDU3","Female","T"
51044,"csp_8_4","fm4_1",TRUE,"59152","tact22",18,"EDU1-2","Male","T"
51047,"csp_8_4","fm4_2",TRUE,"59152","tact22",20,"EDU1-3","Female","T"
51051,"csp_6_2","fm4_1",FALSE,"59152","tact11",39,"EDU1-5","Female","L"
51053,"csp_6_2","fm1_1",FALSE,"59152","tact11",32,"EDU1-5","Male","T"
51054,"csp_5_2","fm4_1",FALSE,"59152","tact11",60,"EDU1-3","Female","L"
51055,"csp_4_6","fm4_1",FALSE,"59152","tact11",57,"EDU1-6","Male","L"
51059,"csp_5_6","fm4_1",FALSE,"59152","tact11",35,"EDU1-4","Male","T"
51060,"csp_8_5","fm4_2",FALSE,"59152","tact24",31,"EDU1-6","Female","T"
51062,"csp_7_5","fm2_0",FALSE,"59153","tact21",79,"EDU1-1","Male","T"
51064,"csp_7_7","fm1_2",FALSE,"59153","tact21",66,"EDU1-4","Female","L"
51065,"csp_7_8","fm3_2",FALSE,"59153","tact21",68,"EDU1","Female","L"
51067,"csp_2_1","fm3_1",FALSE,"59153","tact11",38,"EDU1-2","Male","T"
51073,"csp_8_4","fm4_1",TRUE,"59153","tact22",21,"EDU1-2","Female","L"
51074,"csp_8_5","fm4_4",TRUE,"59155","tact22",16,"EDU3","Male","T"
51075,"csp_3_3","fm4_1",FALSE,"59155","tact11",31,"EDU1-8","Male","L"
51077,"csp_7_4","fm1_2",FALSE,"59155","tact21",72,"EDU1-7","Female","T"
51080,"csp_8_4","fm3_2",TRUE,"59155","tact22",19,"EDU1-2","Female","T"
51081,"csp_5_6","fm4_1",FALSE,"59155","tact11",55,"EDU1-3","Female","T"
51082,"csp_7_8","fm4_4",FALSE,"59155","tact21",76,"EDU2","Female","L"
51083,"csp_8_6","fm1_2",FALSE,"59155","tact24",84,"EDU2","Female","T"
51085,"csp_5_6","fm4_1",FALSE,"59155","tact11",58,"EDU3","Male","T"
51086,"csp_4_2","fm4_1",FALSE,"59155","tact11",26,"EDU1-8","Female","L"
51088,"csp_6_2","fm4_1",FALSE,"59155","tact11",52,"EDU1-3","Male","L"
51089,"csp_8_4","fm4_1",TRUE,"59155","tact22",23,"EDU1-6","Male","T"
51092,"csp_7_8","fm4_4",FALSE,"59155","tact21",66,"EDU1","Male","T"
51093,"csp_2_1","fm4_2",FALSE,"59155","tact11",75,"EDU2","Male","T"
51095,"csp_7_5","fm4_4",FALSE,"59156","tact21",70,"EDU1-7","Male","T"
51096,"csp_7_8","fm3_2",FALSE,"59156","tact21",87,"EDU1-1","Female","T"
51097,"csp_7_5","fm1_2",FALSE,"59156","tact21",93,"EDU1-5","Female","T"
51098,"csp_7_7","fm1_2",FALSE,"59156","tact21",78,"EDU1-3","Female","T"
51099,"csp_6_7","fm4_2",FALSE,"59157","tact11",38,"EDU1-3","Male","L"
51100,"csp_5_4","fm3_2",FALSE,"59157","tact11",46,"EDU1-4","Female","L"
51106,"csp_8_4","fm3_2",TRUE,"59158","tact22",16,"EDU1-2","Male","L"
51107,"csp_7_8","fm4_4",FALSE,"59158","tact21",68,"EDU1-3","Female","T"
51108,"csp_8_4","fm4_1",TRUE,"59158","tact22",17,"EDU1-2","Male","T"
51109,"csp_8_4","fm3_2",TRUE,"59158","tact22",19,"EDU1-2","Male","L"
51111,"csp_3_8","fm4_1",FALSE,"59160","tact11",41,"EDU1-8","Male","L"
51112,"csp_8_4","fm4_1",TRUE,"59160","tact22",15,"EDU1-2","Female","T"
51113,"csp_5_6","fm4_2",FALSE,"59160","tact12",60,"EDU1-3","Female","T"
51114,"csp_6_7","fm4_2",FALSE,"59160","tact11",58,"EDU1-3","Male","L"
51116,"csp_4_7","fm4_1",FALSE,"59162","tact11",33,"EDU1-4","Male","L"
51117,"csp_5_6","fm3_2",FALSE,"59163","tact11",58,"EDU1-3","Female","T"
51118,"csp_6_8","fm4_2",FALSE,"59163","tact11",48,"EDU1-3","Male","T"
51119,"csp_6_3","fm1_1",FALSE,"59163","tact12",59,"EDU3","Male","T"
51120,"csp_5_2","fm3_2",TRUE,"59163","tact12",48,"EDU1-5","Female","T"
51122,"csp_7_4","fm4_4",FALSE,"59163","tact21",71,"EDU1-8","Male","T"
51124,"csp_8_4","fm4_1",TRUE,"59163","tact22",23,"EDU1-8","Female","T"
51125,"csp_7_7","fm3_2",FALSE,"59163","tact21",68,"EDU1-1","Female","T"
51129,"csp_4_2","fm1_1",FALSE,"59163","tact11",56,"EDU1-3","Male","L"
51132,"csp_5_3","fm4_1",FALSE,"59163","tact11",21,"EDU1-4","Male","L"
51135,"csp_8_4","fm4_1",TRUE,"59163","tact22",18,"EDU3","Male","T"
51136,"csp_7_7","fm4_4",FALSE,"59163","tact21",72,"EDU1-3","Female","T"
51137,"csp_7_7","fm1_2",FALSE,"59163","tact21",80,"EDU1-1","Female","T"
51139,"csp_7_7","fm1_2",FALSE,"59163","tact21",76,"EDU1-3","Female","T"
51140,"csp_6_2","fm4_3",FALSE,"59163","tact11",55,"EDU3","Female","L"
51141,"csp_5_6","fm3_2",TRUE,"59163","tact11",22,"EDU3","Female","T"
51143,"csp_7_2","fm3_1",FALSE,"59163","tact21",82,"EDU1","Male","T"
51149,"csp_7_4","fm4_4",FALSE,"59165","tact21",70,"EDU1-8","Male","L"
51150,"csp_7_8","fm4_3",FALSE,"59165","tact21",69,"EDU3","Male","T"
51151,"csp_8_5","fm4_1",FALSE,"59165","tact25",25,"EDU1-7","Female","T"
51153,"csp_8_5","fm4_4",FALSE,"59165","tact25",56,"EDU1-2","Female","T"
51154,"csp_5_5","fm4_1",FALSE,"59165","tact11",42,"EDU1-3","Female","L"
51156,"csp_8_4","fm4_1",TRUE,"59165","tact22",17,"EDU1-2","Female","L"
51157,"csp_6_8","fm3_1",FALSE,"59165","tact11",21,"EDU3","Male","L"
51159,"csp_3_4","fm4_1",FALSE,"59165","tact11",46,"EDU1-9","Female","T"
51161,"csp_8_1","fm3_2",FALSE,"59166","tact12",24,"EDU1-2","Male","L"
51162,"csp_7_8","fm4_4",FALSE,"59168","tact21",62,"EDU1-1","Male","L"
51164,"csp_8_4","fm4_1",TRUE,"59168","tact22",26,"EDU1-7","Male","T"
51165,"csp_4_3","fm4_1",FALSE,"59168","tact11",59,"EDU1-7","Female","L"
51169,"csp_4_3","fm4_1",FALSE,"59169","tact11",46,"EDU1-7","Female","L"
51170,"csp_8_4","fm4_1",TRUE,"59169","tact22",19,"EDU1-2","Female","L"
51173,"csp_4_3","fm4_1",FALSE,"59170","tact11",33,"EDU1-7","Female","L"
51174,"csp_8_4","fm2_0",TRUE,"59170","tact22",21,"EDU1-7","Female","T"
51177,"csp_7_5","fm4_4",FALSE,"59170","tact21",74,"EDU1-4","Female","L"
51178,"csp_6_7","fm4_1",FALSE,"59170","tact12",22,"EDU1-3","Male","L"
51179,"csp_6_7","fm4_1",FALSE,"59170","tact11",41,"EDU1-5","Female","L"
51180,"csp_8_5","fm4_2",TRUE,"59172","tact22",17,"EDU3","Female","T"
51181,"csp_7_7","fm1_2",FALSE,"59172","tact21",86,"EDU2","Female","L"
51183,"csp_4_3","fm4_3",FALSE,"59172","tact11",48,"EDU1-7","Female","L"
51186,"csp_4_7","fm1_1",FALSE,"59172","tact11",39,"EDU1-3","Male","L"
51188,"csp_4_5","fm4_1",FALSE,"59172","tact11",39,"EDU1-6","Female","L"
51191,"csp_7_7","fm1_2",FALSE,"59172","tact21",74,"EDU1-3","Female","T"
51196,"csp_6_4","fm4_1",FALSE,"59172","tact11",44,"EDU1-3","Male","L"
51198,"csp_6_2","fm4_2",FALSE,"59172","tact11",55,"EDU1-3","Male","L"
51199,"csp_6_5","fm1_1",FALSE,"59172","tact11",59,"EDU2","Male","L"
51203,"csp_4_5","fm4_1",FALSE,"59172","tact11",50,"EDU1-7","Female","L"
51204,"csp_4_6","fm1_1",FALSE,"59172","tact12",30,"EDU1-7","Male","L"
51205,"csp_3_7","fm4_1",FALSE,"59172","tact11",51,"EDU1-8","Male","L"
51206,"csp_6_3","fm3_1",FALSE,"59172","tact11",39,"EDU1-6","Male","L"
51208,"csp_4_5","fm3_2",FALSE,"59173","tact11",41,"EDU1-7","Female","T"
51211,"csp_4_7","fm4_2",FALSE,"59176","tact11",31,"EDU3","Male","L"
51215,"csp_4_6","fm4_1",FALSE,"59178","tact11",32,"EDU1-6","Female","T"
51219,"csp_5_5","fm4_2",FALSE,"59178","tact12",33,"EDU1-5","Female","T"
51223,"csp_8_4","fm4_1",TRUE,"59178","tact22",17,"EDU1-3","Male","T"
51224,"csp_7_7","fm4_4",FALSE,"59178","tact21",65,"EDU1-7","Female","T"
51225,"csp_5_6","fm1_2",FALSE,"59178","tact11",85,"EDU1-1","Female","T"
51227,"csp_5_6","fm1_2",TRUE,"59178","tact11",25,"EDU1-6","Female","T"
51230,"csp_5_2","fm3_2",FALSE,"59178","tact11",49,"EDU1-5","Female","T"
51233,"csp_4_3","fm4_1",FALSE,"59178","tact11",59,"EDU1-5","Female","T"
51236,"csp_5_5","fm4_3",FALSE,"59178","tact11",32,"EDU1-6","Female","T"
51241,"csp_4_6","fm4_1",FALSE,"59178","tact11",35,"EDU1-7","Male","T"
51243,"csp_7_4","fm4_4",FALSE,"59178","tact21",73,"EDU1-7","Male","T"
51245,"csp_7_8","fm1_1",FALSE,"59178","tact21",90,"EDU1-5","Male","T"
51246,"csp_7_5","fm4_4",FALSE,"59178","tact21",62,"EDU1-7","Female","T"
51251,"csp_6_2","fm3_1",FALSE,"59178","tact11",47,"EDU1-3","Male","T"
51256,"csp_7_5","fm4_4",FALSE,"59178","tact21",65,"EDU1-6","Male","T"
51257,"csp_8_4","fm2_0",FALSE,"59178","tact22",26,"EDU1-6","Male","T"
51259,"csp_6_7","fm4_3",FALSE,"59178","tact11",23,"EDU3","Male","T"
51260,"csp_7_8","fm1_2",FALSE,"59178","tact21",81,"EDU1-3","Female","T"
51262,"csp_8_5","fm4_4",FALSE,"59178","tact24",28,"EDU1-4","Female","T"
51263,"csp_8_5","fm3_2",FALSE,"59178","tact25",49,"EDU1-2","Female","T"
51266,"csp_1_3","fm4_2",FALSE,"59178","tact11",37,"EDU1-7","Male","T"
51269,"csp_6_3","fm1_1",FALSE,"59178","tact11",55,"EDU3","Male","T"
51271,"csp_8_5","fm4_4",FALSE,"59178","tact25",52,"EDU3","Male","T"
51273,"csp_5_6","fm3_2",FALSE,"59178","tact12",28,"EDU1-4","Female","T"
51274,"csp_5_5","fm4_1",FALSE,"59178","tact11",30,"EDU1-6","Female","L"
51275,"csp_6_3","fm4_3",FALSE,"59178","tact12",36,"EDU1-5","Male","T"
51276,"csp_3_4","fm4_1",FALSE,"59178","tact11",40,"EDU1-8","Female","T"
51278,"csp_3_7","fm4_4",TRUE,"59179","tact12",52,"EDU1-7","Male","T"
51280,"csp_3_5","fm1_1",FALSE,"59179","tact11",31,"EDU1-6","Male","T"
51284,"csp_8_6","fm3_2",FALSE,"59179","tact21",65,"EDU3","Male","T"
51286,"csp_7_7","fm4_4",FALSE,"59179","tact21",84,"EDU1-1","Male","T"
51287,"csp_1_1","fm4_2",FALSE,"59179","tact11",59,"EDU1-4","Male","L"
51288,"csp_8_5","fm4_2",FALSE,"59179","tact24",33,"EDU2","Female","T"
51290,"csp_3_7","fm4_1",FALSE,"59179","tact11",44,"EDU1-4","Male","L"
51291,"csp_8_4","fm4_3",TRUE,"59179","tact22",18,"EDU1-4","Female","T"
51292,"csp_3_4","fm4_1",FALSE,"59179","tact11",55,"EDU1-7","Female","T"
51296,"csp_8_4","fm4_2",TRUE,"59180","tact22",18,"EDU1-2","Female","T"
51299,"csp_5_6","fm1_2",FALSE,"59183","tact11",32,"EDU1-2","Female","T"
51301,"csp_8_4","fm3_2",TRUE,"59183","tact22",18,"EDU1-3","Male","T"
51302,"csp_4_7","fm4_1",FALSE,"59183","tact11",35,"EDU1-6","Male","T"
51303,"csp_3_4","fm4_1",FALSE,"59183","tact11",63,"EDU1-6","Female","T"
51304,"csp_6_8","fm3_2",FALSE,"59183","tact12",51,"EDU3","Female","T"
51306,"csp_7_5","fm4_4",FALSE,"59183","tact21",77,"EDU1-4","Female","T"
51310,"csp_7_8","fm4_4",FALSE,"59183","tact21",69,"EDU1-3","Male","T"
51313,"csp_7_8","fm4_4",FALSE,"59183","tact21",69,"EDU1-3","Male","T"
51316,"csp_6_8","fm4_1",FALSE,"59183","tact11",40,"EDU1-4","Male","T"
51319,"csp_8_4","fm4_1",TRUE,"59183","tact22",16,"EDU2","Male","T"
51320,"csp_8_1","fm4_2",FALSE,"59183","tact12",26,"EDU1-3","Female","T"
51321,"csp_7_5","fm4_2",FALSE,"59183","tact21",60,"EDU1-6","Female","T"
51322,"csp_3_1","fm1_1",FALSE,"59183","tact11",48,"EDU1-8","Male","T"
51324,"csp_6_3","fm1_1",FALSE,"59183","tact12",52,"EDU1-1","Male","T"
51326,"csp_3_7","fm4_1",FALSE,"59183","tact11",52,"EDU1-7","Male","T"
51328,"csp_4_3","fm4_1",FALSE,"59183","tact11",30,"EDU1-4","Female","T"
51331,"csp_3_7","fm1_1",FALSE,"59183","tact11",35,"EDU1-8","Male","T"
51335,"csp_7_7","fm4_4",FALSE,"59183","tact21",74,"EDU3","Female","T"
51336,"csp_3_8","fm4_1",FALSE,"59183","tact11",31,"EDU1-8","Female","T"
51338,"csp_8_4","fm4_2",TRUE,"59183","tact22",20,"EDU1-2","Female","T"
51339,"csp_8_5","fm4_1",TRUE,"59183","tact22",16,"EDU3","Female","T"
51340,"csp_7_8","fm1_1",FALSE,"59183","tact21",71,"EDU2","Male","L"
51341,"csp_8_4","fm3_2",TRUE,"59183","tact22",25,"EDU1-7","Female","T"
51343,"csp_3_8","fm4_1",FALSE,"59183","tact11",42,"EDU1-8","Male","T"
51344,"csp_8_5","fm1_1",FALSE,"59183","tact25",50,"EDU2","Male","T"
51345,"csp_4_3","fm4_1",FALSE,"59183","tact11",55,"EDU1-6","Female","T"
51346,"csp_5_5","fm4_1",FALSE,"59183","tact11",59,"EDU3","Female","T"
51349,"csp_3_7","fm1_1",FALSE,"59183","tact11",50,"EDU1-8","Male","T"
51351,"csp_7_1","fm4_4",FALSE,"59183","tact21",85,"EDU1-1","Male","T"
51352,"csp_6_7","fm3_2",FALSE,"59183","tact12",34,"EDU3","Female","T"
51356,"csp_6_2","fm4_2",FALSE,"59183","tact11",46,"EDU1-5","Male","T"
51357,"csp_2_1","fm4_2",FALSE,"59183","tact11",34,"EDU1-3","Male","T"
51359,"csp_5_3","fm4_1",FALSE,"59183","tact11",44,"EDU1-4","Male","T"
51361,"csp_6_2","fm4_4",FALSE,"59183","tact12",39,"EDU1-3","Female","T"
51370,"csp_8_5","fm4_2",FALSE,"59183","tact24",28,"EDU1-6","Female","T"
51374,"csp_4_7","fm4_1",FALSE,"59183","tact11",40,"EDU1-4","Male","L"
51375,"csp_8_5","fm4_2",FALSE,"59183","tact24",48,"EDU2","Female","T"
51377,"csp_7_8","fm3_2",FALSE,"59183","tact21",80,"EDU2","Female","T"
51379,"csp_7_8","fm4_4",FALSE,"59183","tact21",71,"EDU2","Female","L"
51382,"csp_7_7","fm4_4",FALSE,"59183","tact21",77,"EDU1-5","Female","T"
51383,"csp_4_7","fm4_1",FALSE,"59183","tact11",57,"EDU3","Male","T"
51384,"csp_5_4","fm4_3",FALSE,"59183","tact11",61,"EDU1-4","Female","T"
51386,"csp_5_4","fm3_2",FALSE,"59183","tact11",37,"EDU1-6","Female","T"
51390,"csp_3_8","fm4_1",FALSE,"59183","tact11",54,"EDU1-8","Female","T"
51393,"csp_5_6","fm4_1",FALSE,"59183","tact11",54,"EDU1-2","Female","T"
51394,"csp_7_5","fm4_4",FALSE,"59183","tact21",70,"EDU1-6","Female","T"
51395,"csp_4_7","fm4_1",FALSE,"59183","tact11",50,"EDU1-4","Male","L"
51396,"csp_7_7","fm4_4",FALSE,"59183","tact21",77,"EDU1-1","Female","T"
51398,"csp_6_2","fm4_4",FALSE,"59183","tact12",36,"EDU1-5","Male","L"
51399,"csp_7_5","fm4_4",FALSE,"59183","tact21",72,"EDU1-6","Male","T"
51400,"csp_3_7","fm4_1",FALSE,"59183","tact11",40,"EDU1-7","Female","T"
51401,"csp_7_5","fm4_4",FALSE,"59183","tact21",81,"EDU1-2","Male","T"
51402,"csp_4_5","fm4_1",FALSE,"59183","tact11",47,"EDU1-6","Female","T"
51407,"csp_8_5","fm4_2",FALSE,"59183","tact24",32,"EDU1-2","Female","T"
51409,"csp_7_8","fm1_1",FALSE,"59183","tact21",64,"EDU1-3","Male","T"
51410,"csp_4_6","fm1_1",FALSE,"59183","tact11",36,"EDU1-7","Male","T"
51413,"csp_4_3","fm4_1",FALSE,"59183","tact11",41,"EDU1-6","Female","T"
51414,"csp_5_2","fm4_3",TRUE,"59183","tact12",19,"EDU1-4","Male","T"
51415,"csp_3_8","fm4_1",FALSE,"59183","tact11",60,"EDU2","Male","T"
51416,"csp_6_7","fm4_2",FALSE,"59183","tact11",59,"EDU1-3","Male","T"
51417,"csp_5_2","fm1_1",FALSE,"59183","tact11",44,"EDU1-4","Male","T"
51426,"csp_6_3","fm4_1",FALSE,"59190","tact11",52,"EDU1-3","Male","L"
51427,"csp_6_3","fm4_1",TRUE,"59190","tact11",24,"EDU1-5","Male","T"
51430,"csp_8_5","fm4_3",TRUE,"59191","tact22",15,"EDU3","Female","T"
51431,"csp_4_6","fm4_1",FALSE,"59192","tact11",34,"EDU1-6","Female","L"
51432,"csp_3_7","fm4_2",FALSE,"59192","tact11",58,"EDU1-6","Male","T"
51435,"csp_6_7","fm4_2",FALSE,"59194","tact11",23,"EDU1-4","Male","T"
51437,"csp_8_4","fm4_1",TRUE,"59195","tact22",15,"EDU1-2","Female","T"
51438,"csp_4_3","fm3_2",FALSE,"59196","tact11",24,"EDU1-8","Female","T"
51440,"csp_7_7","fm4_3",FALSE,"59197","tact21",66,"EDU1-3","Male","T"
51441,"csp_7_8","fm4_4",FALSE,"59197","tact21",66,"EDU1-1","Female","T"
51444,"csp_4_7","fm3_2",TRUE,"59197","tact11",26,"EDU1-7","Male","T"
51445,"csp_5_2","fm2_0",FALSE,"59198","tact11",57,"EDU1-3","Female","T"
51448,"csp_7_5","fm1_2",FALSE,"59202","tact21",65,"EDU1-4","Female","L"
51451,"csp_7_7","fm4_4",FALSE,"59202","tact21",61,"EDU1-3","Female","T"
51457,"csp_4_6","fm4_1",FALSE,"59205","tact11",55,"EDU1-3","Female","T"
51459,"csp_8_5","fm4_2",FALSE,"59205","tact25",54,"EDU3","Female","T"
51461,"csp_7_5","fm1_2",FALSE,"59205","tact21",85,"EDU1-4","Female","L"
51462,"csp_8_4","fm4_1",TRUE,"59205","tact22",20,"EDU1-3","Male","L"
51463,"csp_6_7","fm3_2",FALSE,"59205","tact11",31,"EDU1-4","Female","T"
51464,"csp_5_5","fm1_2",TRUE,"59205","tact11",41,"EDU1-5","Female","T"
51466,"csp_5_5","fm3_2",FALSE,"59205","tact11",33,"EDU1-5","Female","T"
51468,"csp_4_2","fm4_1",FALSE,"59205","tact11",47,"EDU1-2","Female","L"
51469,"csp_6_3","fm4_2",FALSE,"59205","tact11",59,"EDU1-3","Male","L"
51470,"csp_5_2","fm4_1",FALSE,"59205","tact11",50,"EDU1-6","Female","L"
51475,"csp_7_4","fm4_4",FALSE,"59207","tact21",85,"EDU1-1","Male","T"
51477,"csp_6_2","fm4_2",FALSE,"59207","tact12",27,"EDU1-3","Male","L"
51480,"csp_2_2","fm4_4",FALSE,"59207","tact12",49,"EDU1-6","Female","T"
51494,"csp_3_8","fm4_1",FALSE,"59217","tact11",43,"EDU1-7","Male","T"
51495,"csp_7_8","fm1_2",FALSE,"59217","tact21",88,"EDU3","Female","T"
51498,"csp_8_4","fm4_1",TRUE,"59220","tact22",19,"EDU1-2","Male","L"
51499,"csp_7_8","fm3_2",FALSE,"59220","tact21",77,"EDU1-3","Female","T"
51500,"csp_6_3","fm4_3",FALSE,"59220","tact11",29,"EDU1-2","Male","L"
51501,"csp_7_1","fm4_4",FALSE,"59220","tact21",90,"EDU1-3","Female","T"
51502,"csp_8_5","fm1_1",FALSE,"59220","tact25",34,"EDU1-3","Male","T"
51503,"csp_8_5","fm4_3",FALSE,"59220","tact25",43,"EDU1-4","Female","T"
51508,"csp_4_6","fm1_1",FALSE,"59220","tact11",57,"EDU1-7","Male","T"
51509,"csp_4_3","fm4_1",FALSE,"59220","tact11",39,"EDU1-7","Female","L"
51511,"csp_7_7","fm4_4",FALSE,"59220","tact21",67,"EDU1-1","Female","T"
51514,"csp_6_2","fm1_1",FALSE,"59220","tact11",37,"EDU1-3","Male","L"
51517,"csp_4_3","fm1_2",FALSE,"59220","tact11",30,"EDU1-7","Female","T"
51518,"csp_7_5","fm1_2",FALSE,"59220","tact21",64,"EDU1-5","Female","T"
51519,"csp_8_5","fm4_1",TRUE,"59220","tact22",16,"EDU3","Male","T"
51525,"csp_8_4","fm3_2",TRUE,"59220","tact22",23,"EDU1-2","Male","L"
51530,"csp_8_5","fm4_2",FALSE,"59221","tact24",56,"EDU1-6","Female","T"
51532,"csp_5_2","fm2_0",FALSE,"59221","tact11",44,"EDU1-7","Female","T"
51533,"csp_8_5","fm4_4",FALSE,"59221","tact25",34,"EDU1","Male","T"
51534,"csp_4_3","fm4_1",FALSE,"59221","tact11",36,"EDU1-7","Female","T"
51536,"csp_5_2","fm4_3",FALSE,"59221","tact11",60,"EDU1-3","Female","T"
51537,"csp_5_2","fm1_2",FALSE,"59221","tact12",49,"EDU1-2","Female","T"
51539,"csp_8_4","fm4_4",TRUE,"59222","tact22",18,"EDU1-2","Female","T"
51541,"csp_7_2","fm1_1",FALSE,"59222","tact21",76,"EDU1-8","Male","L"
51544,"csp_8_4","fm4_4",TRUE,"59223","tact22",17,"EDU1-2","Female","T"
51545,"csp_8_4","fm4_1",TRUE,"59224","tact22",16,"EDU1-2","Male","T"
51546,"csp_8_6","fm4_4",FALSE,"59225","tact25",65,"EDU1-3","Female","T"
51549,"csp_5_6","fm4_1",FALSE,"59225","tact11",33,"EDU1-6","Female","T"
51555,"csp_7_7","fm1_2",FALSE,"59225","tact21",71,"EDU1-1","Female","T"
51558,"csp_8_4","fm1_2",TRUE,"59225","tact22",25,"EDU1-4","Female","T"
51562,"csp_4_2","fm4_3",FALSE,"59227","tact11",39,"EDU1-7","Female","L"
51567,"csp_7_4","fm4_4",FALSE,"59230","tact21",94,"EDU1-4","Male","T"
51569,"csp_6_8","fm1_2",FALSE,"59230","tact11",47,"EDU3","Female","L"
51570,"csp_8_6","fm4_3",FALSE,"59230","tact25",66,"EDU1-7","Male","T"
51571,"csp_6_8","fm4_1",FALSE,"59230","tact11",58,"EDU1-4","Male","L"
51573,"csp_7_8","fm1_2",FALSE,"59231","tact21",82,"EDU1","Female","L"
51574,"csp_7_5","fm1_1",FALSE,"59231","tact21",73,"EDU1-3","Male","T"
51575,"csp_7_5","fm1_2",FALSE,"59232","tact21",60,"EDU1-5","Female","T"
51577,"csp_5_2","fm1_2",FALSE,"59234","tact11",40,"EDU1-3","Female","T"
51579,"csp_3_4","fm4_1",FALSE,"59234","tact11",48,"EDU1-7","Male","T"
51580,"csp_8_5","fm4_4",FALSE,"59234","tact24",47,"EDU1","Female","T"
51584,"csp_6_4","fm1_1",FALSE,"59238","tact11",62,"EDU1-3","Male","L"
51585,"csp_7_7","fm4_4",FALSE,"59239","tact21",61,"EDU1-3","Female","T"
51586,"csp_5_2","fm4_1",FALSE,"59239","tact11",46,"EDU1-5","Female","L"
51589,"csp_3_4","fm4_1",FALSE,"59239","tact11",49,"EDU1-8","Female","T"
51590,"csp_4_5","fm4_1",FALSE,"59239","tact11",54,"EDU1-4","Female","T"
51591,"csp_7_7","fm4_4",FALSE,"59239","tact21",73,"EDU1-3","Female","T"
51593,"csp_1_3","fm4_1",FALSE,"59242","tact11",60,"EDU1-5","Male","T"
51595,"csp_8_6","fm1_2",FALSE,"59243","tact21",93,"EDU2","Female","T"
51596,"csp_5_2","fm4_1",FALSE,"59244","tact11",52,"EDU1-6","Female","L"
51598,"csp_8_5","fm3_2",FALSE,"59247","tact24",30,"EDU1-2","Female","T"
51599,"csp_7_8","fm4_4",FALSE,"59249","tact21",80,"EDU2","Male","L"
51600,"csp_3_7","fm4_1",FALSE,"59249","tact11",45,"EDU1-8","Female","T"
51602,"csp_8_4","fm4_4",TRUE,"59249","tact22",18,"EDU1-2","Male","T"
51603,"csp_3_7","fm4_1",FALSE,"59249","tact11",39,"EDU1-7","Female","T"
51607,"csp_8_5","fm4_4",FALSE,"59250","tact25",50,"EDU1-8","Female","T"
51610,"csp_3_7","fm4_1",FALSE,"59252","tact11",44,"EDU1-7","Female","T"
51611,"csp_5_3","fm4_2",FALSE,"59252","tact11",44,"EDU1-5","Male","L"
51614,"csp_8_1","fm3_2",FALSE,"59252","tact12",35,"EDU1-2","Male","L"
51617,"csp_3_3","fm4_1",FALSE,"59253","tact11",57,"EDU1-5","Female","T"
