Unique_id,activity_sector,Former_dep,Job_dep,job_desc,Contract_type,Job_category,JOB_CONDITION,COMPANY_CATEGORY,working_hours,EMPLOYEE_COUNT
51518,"PZ","75","75","421b","CDI","O","P","ct_8",1248,"tr_3"
51555,"QA","77","75","525d","CDI","O","C","ct_8",1260,"tr_6"
51573,"NZ","49","85","684a","CDI","O","P","ct_9",491,"tr_6"
51574,"NZ","69","69","486e","CDI","O","C","ct_9",1681,"tr_6"
51575,"QB","34","34","461d","CDI","O","C","ct_8",1820,"tr_4"
51585,"GZ","67","67","551a","CDI","O","C","ct_9",2100,"tr_6"
51591,"PZ","69","69","525a","CDI","O","C","ct_8",2316,"tr_6"
51599,"CH","29","29","623a","CDI","O","C","ct_9",881,"tr_5"
51621,"TZ","71","71","563c","CDI","O","C",NA,682,NA
51644,"QB","67","67","563a","CDI","O","N","ct_7",1075,"tr_0"
51656,"GZ","42","42","641a","CDI","O","C","ct_9",1027,"tr_5"
51662,"CH","62","59","475b","CDI","O","C","ct_9",1218,"tr_6"
51666,"OZ","73","73","563a","AUT","O","C","ct_2",1801,"tr_6"
51667,"NZ","81","81","684a","CDI","O","P","ct_9",945,"tr_4"
51669,"CG","37","37","674a","CDI","O","C","ct_9",1765,"tr_4"
51671,"GZ","44","44","653a","CDI","O","C","ct_9",1031,"tr_4"
51677,"PZ","94","94","423b","CDI","O","C","ct_8",1778,"tr_1"
51687,"GZ","79","17","653a","CDI","O","C","ct_9",1708,"tr_3"
51696,"PZ","17","17","479a","AUT","O","C","ct_1",1213,"tr_3"
51705,"QA","01","01","526b","CDI","O","P","ct_6",1395,"tr_1"
51709,"KZ","78","78","526b","CDI","O","C","ct_9",852,"tr_1"
51721,"MA","83","75","477b","CDI","O","C","ct_9",1771,"tr_3"
51734,"GZ","69","69","433d","CDI","O","C","ct_9",1664,"tr_1"
51744,"QA","72","72","526e","CDI","O","C","ct_9",1361,"tr_2"
51756,"QB","34","34","525d","AUT","O","C","ct_8",1131,"tr_5"
51759,"KZ","76","76","467a","CDI","O","C","ct_9",1820,"tr_1"
51760,"QA","26","26","525d","CDI","O","C","ct_9",685,"tr_5"
51772,"FZ","45","45","477c","CDI","O","C","ct_9",1820,"tr_2"
51776,"QB","35","35","563a","CDI","O","N","ct_7",3000,"tr_1"
51786,"QB","83","83","526a","CDI","O","C","ct_9",153,"tr_4"
51804,"CC","95","95","627f","CDI","O","C","ct_9",1285,"tr_3"
51811,"QB","17","17","525d","CDI","O","C","ct_9",1832,"tr_4"
51817,"MA","29","29","543b","CDI","O","C","ct_9",2200,"tr_1"
51824,"TZ","72","72","563c","CDI","O","C",NA,1161,NA
51837,"HZ","92","92","546a","CDI","O","C","ct_5",2393,"tr_5"
51846,"JA","13","13","352a","CDI","O","C","ct_9",1820,"tr_6"
51878,"HZ","21","21","633a","CDI","O","C","ct_9",1416,"tr_6"
51905,"HZ","91","91","676c","CDI","O","C","ct_9",2020,"tr_6"
51911,"NZ","45","45","684a","CDI","O","P","ct_9",941,"tr_6"
51915,"TZ","22","22","563c","CDI","O","N","ct_7",1557,"tr_1"
51916,"NZ","62","62","684a","CDI","O","P","ct_9",985,"tr_6"
51923,"NZ","64","64","684a","CDI","O","P","ct_9",1010,"tr_6"
51949,"NZ","67","67","684a","CDI","O","P","ct_9",1046,"tr_6"
51966,"GZ","60","60","556a","CDI","O","C","ct_9",1519,"tr_2"
51993,"PZ","31","31","479a","AUT","O","C","ct_1",1820,"tr_6"
51997,"CL","31","31","624b","CDI","O","C","ct_9",1396,"tr_6"
51998,"JC","35","35","388a","CDI","O","C","ct_9",1834,"tr_6"
51999,"GZ","57","57","641a","CDI","O","C","ct_9",1959,"tr_0"
52000,"CB","83","83","635a","CDI","O","C","ct_9",1554,"tr_1"
52003,"HZ","22","22","546e","CDI","O","C","ct_9",1790,"tr_5"
52006,"DZ","77","93","485a","CDI","O","C","ct_9",1771,"tr_5"
52024,"IZ","75","75","468a","CDI","O","C","ct_9",1103,"tr_2"
52036,"OZ","94","94","333f","CDI","O","C","ct_2",1816,"tr_6"
52040,"CI","49","49","473c","CDI","O","P","ct_9",387,"tr_6"
52041,"QB","59","59","563b","CDI","O","P","ct_8",1798,"tr_5"
52044,"CM","45","28","652a","CDI","O","C","ct_9",769,"tr_1"
52056,"QA","92","93","344b","CDI","O","C","ct_1",1820,"tr_6"
52061,"CL","78","78","431f","CDI","O","C","ct_9",1660,"tr_6"
52076,"CA","93","94","636d","CDI","O","C","ct_9",1116,"tr_2"
52098,"OZ","37","37","461f","CDI","O","C","ct_1",1820,"tr_4"
52164,"PZ","75","75","423b","CDI","O","N","ct_9",1730,"tr_3"
52167,"QA","38","69","526a","CDI","O","C","ct_9",1940,"tr_5"
52169,"QB","84","84","676e","AUT","O","C","ct_8",1773,"tr_4"
52174,"QB","29","29","525d","CDI","O","C","ct_8",1692,"tr_5"
52177,"AZ",NA,"56","692a","CDI","O","C","ct_9",566,"tr_3"
52178,"GZ","03","03","551a","CDI","O","C","ct_9",1586,"tr_1"
52189,"PZ","44","44","525a","CDI","O","C",NA,1388,NA
52197,"HZ",NA,NA,"451a","CDI","O","C","ct_9",1817,"tr_5"
52210,"EZ","76","76","676c","CDI","O","C","ct_9",1730,"tr_5"
52231,"QB","62","62","563a","CDI","O","N","ct_7",2297,"tr_1"
52239,"QA","29","29","525d","AUT","O","P","ct_3",1638,"tr_5"
52260,"TZ","47","47","563c","CDI","O","C",NA,420,NA
52282,"TZ",NA,NA,"563c","CDI","O","N",NA,199,NA
52287,"NZ","49","49","632k","CDI","O","C",NA,262,"tr_1"
52291,"QA","21","21","431f","CDI","O","C","ct_9",1544,"tr_3"
52305,"GZ","27","27","433d","CDI","O","P","ct_9",579,"tr_2"
52307,"NZ","10","10","543h","CDI","O","P","ct_6",836,"tr_1"
52311,"KZ","29","29","545c","CDI","O","C","ct_8",1502,"tr_6"
52320,"QB","45","45","431f","CDI","O","C","ct_8",1825,"tr_2"
52330,"MA","93","75","542a","CDI","O","C",NA,244,NA
52337,"GZ","29","29","676d","CDI","O","C","ct_8",1447,"tr_2"
52346,"NZ","73","38","388a","CDI","O","C","ct_9",1820,"tr_5"
52347,"HZ","33","33","521a","CDI","O","C",NA,152,NA
52349,"OZ",NA,NA,"525b","CDI","O","C","ct_2",1820,"tr_6"
52360,"QB","62","62","525d","CDI","O","P","ct_8",1632,"tr_3"
52367,"FZ","60","92","481a","CDI","O","C","ct_9",1476,"tr_1"
52378,"QA","62","59","526b","CDI","O","C","ct_6",1277,"tr_1"
52404,"PZ","71","71","423b","CDI","O","C","ct_8",1659,"tr_3"
52420,"NZ","17","17","684a","CDI","O","P","ct_9",1216,"tr_5"
52430,"QB","77","77","563b","CDI","O","P","ct_9",949,"tr_4"
52431,"GZ","93","93","636a","CDI","O","C","ct_9",1820,"tr_2"
52438,"QB","03","03","479b","CDI","O","C","ct_8",1820,"tr_3"
52455,"PZ","56","75","423b","CDI","O","C","ct_9",274,"tr_2"
52458,"CA","59","59","625f","CDI","O","C","ct_9",1517,"tr_5"
52477,"PZ","77","77","561d","CDI","O","C","ct_8",387,"tr_3"
52479,"QB","33","33","563a","CDI","O","N","ct_7",3000,"tr_0"
52497,"CA","76","76","674c","CDI","O","C","ct_9",1533,"tr_5"
52521,"NZ","44","44","466a","CDI","O","C","ct_9",717,"tr_1"
52522,"FZ","84","84","684a","CDI","O","P","ct_9",1170,"tr_5"
52525,"HZ","13","13","641b","CDI","O","C","ct_5",1078,"tr_6"
52528,"NZ","03","03","676e","CDI","O","C","ct_9",1544,"tr_4"
52535,"MA","83","83","543b","CDI","O","C","ct_9",1704,"tr_1"
52538,"NZ","33","33","684a","CDI","O","C","ct_9",1861,"tr_3"
52548,"QB","25","25","563b","CDI","O","P","ct_8",1352,"tr_3"
52554,"OZ","62","62","452a","CDI","O","C",NA,151,NA
52560,"QA","63","19","526a","CDI","O","P","ct_8",1248,"tr_6"
52573,"FZ","33","33","681b","CDI","O","P","ct_9",744,"tr_2"
52604,"LZ","2B","2B","564b","CDI","O","P","ct_9",671,"tr_1"
52605,"CC","27","27","674e","CDI","O","C","ct_9",1797,"tr_5"
52625,"FZ","52","95","634d","CDI","O","C","ct_9",1624,"tr_5"
52637,"CG","11","11","652a","CDI","O","C","ct_9",1578,"tr_4"
52647,"QA","91","91","526b","CDI","O","C","ct_9",1682,"tr_1"
52649,"MC","94","92","461b","CDI","O","C","ct_9",1589,"tr_1"
52650,"QB","59","59","676e","AUT","O","C","ct_8",1447,"tr_6"
52661,"NZ","75","75","564a","CDD","O","C",NA,192,"tr_1"
52693,"QA","62","62","632k","AUT","O","C","ct_3",904,"tr_6"
52716,"FZ","74","74","632j","CDI","O","C","ct_9",3000,"tr_2"
52726,"QA","75","92","525d","CDI","O","C","ct_9",1856,"tr_4"
52728,"QA","68","68","526e","CDI","O","C","ct_9",1821,"tr_3"
52732,"PZ","59","59","523b","CDI","O","C","ct_1",1820,"tr_6"
52736,"QB","07","38","525d","CDI","O","C","ct_8",1820,"tr_5"
52737,"IZ","60","77","636d","CDI","O","C","ct_9",722,"tr_4"
52738,"CH","41","89","463d","CDI","O","C","ct_9",343,"tr_4"
52754,"MA","70","70","461e","CDI","O","P","ct_9",835,"tr_1"
52768,"GZ","13","13","551a","CDI","O","P","ct_9",942,"tr_4"
52775,"FZ","19","19","542a","CDI","O","C",NA,477,NA
52790,"QA","51","51","632k","CDD","O","C","ct_3",1819,"tr_6"
52798,"QB","40","40","563b","CDI","O","P","ct_8",1079,"tr_3"
52802,"QB","69","69","563a","CDI","O","N","ct_7",3000,"tr_1"
52810,"LZ","17","77","463e","AUT","O","C","ct_9",607,"tr_5"
52812,"GZ","54","54","542a","CDI","O","C","ct_9",531,"tr_0"
52819,"CM","39","39","637d","CDI","O","C","ct_9",974,"tr_2"
52821,"GZ","93","93","551a","CDI","O","C","ct_9",1707,"tr_5"
52822,"NZ","19","19","684a","CDI","O","P","ct_9",1655,"tr_1"
52840,"CA","40","40","554a","CDI","O","P","ct_6",1637,"tr_1"
52854,"FZ","31","31","481b","CDI","O","C","ct_9",1820,"tr_3"
52856,"NZ","31","31","525d","CDI","O","P","ct_9",897,"tr_6"
52869,"GZ","91","91","542a","CDI","O","C","ct_9",1584,"tr_4"
52873,"IZ","35","35","534a","CDI","O","P","ct_8",1513,"tr_2"
52880,"FZ","91","94","387a","CDI","O","C","ct_9",1449,"tr_4"
52889,"GZ","83","13","543f","CDI","O","P","ct_9",1151,"tr_1"
52894,"FZ","33","33","632a","CDI","O","C","ct_9",1666,"tr_5"
52900,"NZ","77","94","684a","CDI","O","C","ct_9",2233,"tr_1"
52907,"IZ","49","49","561d","AUT","O","P",NA,152,NA
52919,"PZ","48","36","423b","CDI","O","P","ct_1",868,"tr_4"
52922,"OZ","85","85","335a","CDI","O","C",NA,91,NA
52944,"HZ","26","26","451a","CDI","O","C","ct_9",424,"tr_4"
52945,"QB","75","75","486e","CDI","O","C","ct_8",1820,"tr_3"
52948,"OZ","78","78","451e","CDI","O","C","ct_1",1824,"tr_5"
52969,"SZ","59","69","441b","CDI","O","N","ct_8",700,"tr_5"
52973,"QB","17","17","526c","CDI","O","P","ct_8",901,"tr_1"
52974,"QB","33","33","563b","AUT","O","C",NA,384,NA
52978,"QA","33","33","525d","CDI","O","C","ct_9",459,"tr_5"
52980,"CH","18","18","384a","CDI","O","C","ct_9",1824,"tr_5"
52981,"EZ","59","59","684b","CDI","O","C","ct_9",1834,"tr_5"
52989,"QB",NA,NA,"563b","CDI","O","N","ct_9",1155,"tr_4"
53001,"QA","64","64","344d","CDI","O","C","ct_9",1617,"tr_4"
53007,"GZ","33","33","534a","CDI","O","C","ct_9",1517,"tr_6"
53013,"SZ","94","94","562b","AUT","O","C","ct_9",1820,"tr_1"
53015,"LZ","02","02","543g","CDI","O","C","ct_9",1669,"tr_1"
53025,"FZ","94","94","632a","CDI","O","C","ct_9",1686,"tr_1"
53029,"GZ","76","76","463e","CDI","O","C","ct_9",1261,"tr_5"
53050,"QB","91","91","636d","CDI","O","C","ct_9",1822,"tr_4"
53051,"MC","26","26","632g","CDI","O","C","ct_9",1066,"tr_2"
53054,"PZ","10","10","423b","CDI","O","C","ct_1",1213,"tr_5"
53070,"GZ","85","85","623a","CDI","O","C","ct_9",1280,"tr_3"
53072,"QA","77","77","526a","CDI","O","C","ct_8",1910,"tr_6"
53090,"NZ","21","21","684a","CDI","O","C","ct_8",1033,"tr_6"
53092,"QB","07","07","563b","CDI","O","C","ct_8",512,"tr_2"
53097,"NZ","71","71","563c","TTP","O","C",NA,364,"tr_1"
53111,"NZ","95","93","534a","CDI","O","C","ct_9",1682,"tr_6"
53122,"QB","34","34","563a","AUT","O","C","ct_2",1820,"tr_6"
53127,"CI","68","68","474c","CDI","O","C","ct_9",1827,"tr_6"
53140,"FZ","44","44","632a","CDI","O","C","ct_9",1820,"tr_2"
53149,"CI","26","26","477a","CDI","O","C","ct_9",1603,"tr_6"
53150,"OZ","28","75","523b","AUT","O","C","ct_1",1820,"tr_6"
53178,"CK","25","25","674d","CDI","O","C","ct_9",1522,"tr_4"
53179,"TZ","75","75","563c","CDI","O","N","ct_7",1850,"tr_1"
53181,"OZ","21","21","621f","AUT","O","C","ct_2",1878,"tr_6"
53221,"QB","75","92","563a","CDI","O","C",NA,382,NA
53224,"TZ","33","33","563c","TOA","O","P",NA,354,NA
53231,"IZ","76","76","561d","CDI","O","P","ct_9",389,"tr_1"
53232,"CL","57","54","653a","CDI","O","C","ct_9",1771,"tr_6"
53234,"IZ","23","23","468a","CDI","O","C","ct_8",1398,"tr_1"
53241,"QA","31","31","431f","CDI","O","P","ct_9",995,"tr_1"
53245,"IZ","13","13","636d","CDI","O","C","ct_9",1847,"tr_3"
53249,"QB","27","78","525d","CDI","O","C","ct_8",1842,"tr_3"
53255,"KZ","12","12","526a","CDI","O","P","ct_8",489,"tr_4"
53258,"CH","77","77","623g","CDI","O","C","ct_9",1541,"tr_3"
53275,"QB","71","69","526a","CDI","O","C","ct_8",1820,"tr_3"
53294,"EZ","91","95","621e","CDI","O","C","ct_9",1622,"tr_3"
53315,"CI","95","95","473b","CDI","O","C","ct_9",1973,"tr_6"
53319,"CL","86","86","624f","CDI","O","C","ct_9",1836,"tr_1"
53320,"MB","64","64","461f","CDI","O","C","ct_9",1820,"tr_5"
53357,"CM","68","68","384a","CDI","O","C","ct_9",1820,"tr_3"
53358,"GZ","95","95","461d","CDI","O","C","ct_9",1403,"tr_6"
53394,"QB","89","89","543h","CDI","O","P","ct_8",226,"tr_1"
53401,"EZ","93","93","651a","CDI","O","C","ct_9",1820,"tr_5"
53407,"HZ","89","54","534a","CDI","O","N","ct_9",1009,"tr_5"
53424,"CC","78","78","675b","CDI","O","C","ct_9",1712,"tr_2"
53432,"NZ","30","13","691c","TOA","O","C","ct_8",1053,"tr_0"
53449,"NZ","07","07","685a","AUT","X","P","ct_8",676,"tr_3"
53450,"PZ","49","49","435b","CDI","O","P","ct_8",1299,"tr_1"
53457,"SZ","44","44","441b","CDI","O","C","ct_8",1859,"tr_1"
53461,"CG","30","01","463b","CDI","O","C","ct_9",1750,"tr_3"
53468,"QB","44","44","524c","AUT","X","P","ct_2",1144,"tr_5"
53473,"TZ","28","28","563c","CDI","O","N","ct_7",1582,"tr_1"
53501,"CH","59","59","623g","CDI","O","C","ct_9",1260,"tr_1"
53509,"QB","33","33","563b","CDI","O","C",NA,685,NA
53522,"SZ","13","13","555a","AUT","X","P","ct_8",177,"tr_4"
53523,"CG","13","13","479b","CDI","O","C","ct_9",2044,"tr_1"
53525,"KZ","47","47","467a","CDI","O","P","ct_9",1109,"tr_6"
53533,"QB","84","84","525d","CDI","O","P","ct_8",1638,"tr_4"
53537,"KZ","29","29","461d","CDI","O","C","ct_9",1820,"tr_6"
53555,"CA","30","30","636c","CDI","O","C","ct_9",1879,"tr_2"
53559,"HZ","50","50","526e","CDI","O","P","ct_9",1532,"tr_2"
53563,"CE","64","64","475b","CDI","O","C","ct_9",1675,"tr_3"
53582,"QA","68","68","542a","CDI","O","C","ct_8",1820,"tr_6"
53590,"QA","75","92","373b","CDI","O","C","ct_8",1746,"tr_5"
53594,"CH","38","38","628b","CDI","O","C","ct_9",1613,"tr_2"
53595,"LZ","95","92","371a","CDI","O","C","ct_9",1820,"tr_6"
53597,"MA","89","89","634c","CDI","O","C","ct_9",1801,"tr_1"
53606,"HZ","11","91","466c","CDI","O","P","ct_9",683,"tr_4"
53613,"NZ","13","13","684a","CDI","O","C","ct_9",469,"tr_1"
53614,"NZ","86","86","632a","CDI","O","C",NA,210,"tr_5"
53625,"CH","69","69","676e","CDI","O","C","ct_9",1719,"tr_3"
53634,"OZ","31","31","333e","CDI","O","C","ct_1",1820,"tr_6"
53640,"QA","59","59","632k","CDI","O","C",NA,158,NA
53649,"QB","92","94","435b","CDI","O","C","ct_8",1821,"tr_5"
53655,"TZ","87","87","563c","CDI","O","C",NA,147,NA
53660,"HZ","94","93","534a","CDI","O","C","ct_9",1614,"tr_5"
53667,"HZ",NA,NA,"451a","CDI","O","C","ct_9",1817,"tr_6"
53672,"NZ","57","57","684a","CDI","O","C","ct_9",2203,"tr_3"
53679,"NZ","34","34","684a","CDI","O","C","ct_9",1337,"tr_5"
53682,"FZ","90","25","481b","CDI","O","C","ct_9",1656,"tr_3"
53684,"GZ","75","93","653a","CDI","O","P","ct_9",700,"tr_6"
53688,"IZ","12","12","561f","TOA","O","P","ct_8",669,"tr_2"
53702,"LZ","78","78","461f","CDI","O","C","ct_9",1821,"tr_4"
53719,"FZ","93","93","472c","CDI","O","P","ct_9",938,"tr_1"
53724,"FZ","60","95","481b","CDI","O","C","ct_9",1574,"tr_6"
53728,"QA","59","59","564b","CDI","O","P","ct_9",956,"tr_2"
53752,"OZ","74","74","563b","AUT","O","P","ct_2",858,"tr_5"
53776,"FZ","38","73","542a","CDI","O","P","ct_9",704,"tr_1"
53791,"QA","75","75","526a","CDI","O","C","ct_8",1832,"tr_6"
53794,"LZ","01","01","543f","CDI","O","C","ct_9",1722,"tr_6"
53799,"TZ","26","26","563c","CDI","O","N","ct_7",2784,"tr_1"
53805,"CI","68","68","474c","CDI","O","C","ct_9",1827,"tr_6"
53816,"QB","80","80","434f","CDI","O","C","ct_8",1820,"tr_5"
53820,"HZ","32","66","641a","CDI","O","C","ct_9",1568,"tr_1"
53823,"MC","77","77","643a","CDI","O","P","ct_9",1374,"tr_3"
53825,"CA","77","27","374d","CDI","O","C","ct_9",1795,"tr_5"
53828,"MB","30","30","479a","CDI","O","C","ct_5",1820,"tr_6"
53839,"MA","12","12","461c","CDI","O","C","ct_9",1604,"tr_3"
53846,"QB","33","33","525d","CDI","O","C","ct_8",1795,"tr_4"
53860,"QB","31","31","525c","CDI","O","P","ct_8",1936,"tr_5"
53869,"OZ",NA,NA,"621f","CDI","O","C","ct_2",1820,"tr_6"
53873,"PZ","49","49","333e","CDI","O","P","ct_1",910,"tr_3"
53882,"QB","37","37","525d","CDI","O","P","ct_9",1160,"tr_3"
53883,"GZ","95","93","478c","CDI","O","C","ct_9",1222,"tr_4"
53912,"PZ","09","31","421b","CDI","O","C","ct_8",1820,"tr_2"
53915,"GZ","14","14","552a","CDI","O","P","ct_9",738,"tr_1"
53921,"NZ","33","33","684a","CDI","O","C","ct_9",1824,"tr_3"
53925,"CC","59","59","652a","CDI","O","C","ct_9",1453,"tr_3"
53933,"NZ","92","92","631a","CDI","O","C","ct_9",1857,"tr_3"
53940,"CB","10","10","675a","CDI","O","C","ct_9",1644,"tr_6"
53952,"IZ","91","91","488a","CDI","O","C","ct_9",1435,"tr_3"
53970,"HZ","59","59","651b","CDI","O","N",NA,414,NA
53979,"TZ","24","24","563c","CDI","O","P",NA,227,NA
53995,"QB","31","31","525d","CDI","O","C","ct_9",369,"tr_4"
53999,"IZ","13","13","684a","CDD","O","C",NA,330,NA
54023,"MC","59","59","643a","CDI","O","P","ct_9",1449,"tr_5"
54035,"GZ","82","31","634c","CDI","O","C","ct_9",1306,"tr_3"
54056,"KZ","94","92","543b","CDI","O","C","ct_9",1688,"tr_2"
54074,"CE","06","06","462e","CDI","O","C","ct_9",1810,"tr_6"
54082,"CC","62","62","627b","CDI","O","C",NA,152,NA
54121,"QA","44","44","526b","CDI","O","C","ct_9",1651,"tr_1"
54122,"CH","54","08","676c","CDI","O","C","ct_9",1826,"tr_6"
54136,"MC","76","27","653a","CDI","O","C","ct_9",1774,"tr_4"
54156,"HZ","27","91","676c","CDI","O","C","ct_9",1859,"tr_5"
54159,"IZ","33","33","561d","CDI","O","C","ct_9",1235,"tr_1"
54164,"GZ","13","13","478c","CDI","O","C","ct_6",1225,"tr_1"
54167,"IZ","76","76","636d","CDI","O","C","ct_9",1278,"tr_2"
54187,"NZ","93","77","487a","CDI","O","C","ct_9",1605,"tr_3"
54198,"TZ","80","80","563c","CDI","O","C",NA,459,NA
54213,"NZ","76","76","542a","CDI","O","C","ct_9",1561,"tr_1"
54238,"QB","42","42","526a","CDI","O","C","ct_8",1569,"tr_4"
54239,"CB","13","13","485b","CDI","O","C","ct_9",761,"tr_4"
54251,"OZ","33","33","621f","CDI","O","C",NA,307,NA
54252,"NZ","93","93","676a","CDI","O","C","ct_9",1806,"tr_6"
54263,"HZ","13","13","466c","CDI","O","C","ct_5",1822,"tr_6"
54279,"CC","41","41","674e","CDI","O","C","ct_9",1463,"tr_5"
54304,"FZ","16","16","543g","CDI","O","C","ct_9",1820,"tr_2"
54305,"TZ","81","81","563c","CDI","O","N","ct_7",504,"tr_1"
54306,"HZ","47","47","451a","CDI","O","C","ct_9",997,"tr_4"
54311,"QB","76","76","526d","CDI","O","C","ct_9",1828,"tr_4"
54314,"QA","13","13","526e","CDI","O","P","ct_9",389,"tr_3"
54321,"QA","06","06","525d","CDI","O","C","ct_9",1820,"tr_6"
54324,"CB","87","87","653a","CDI","O","C","ct_9",1094,"tr_4"
54341,"OZ","95","93","388b","CDI","O","C","ct_4",924,"tr_6"
54347,"MA","49","49","461d","CDI","O","C","ct_9",1813,"tr_0"
54365,"KZ","27","59","467a","CDI","O","P","ct_9",1077,"tr_6"
54373,"QB","17","17","434a","CDI","O","C","ct_8",1820,"tr_4"
54379,"IZ","92","75","636d","CDI","O","C","ct_9",498,"tr_1"
54387,"FZ","30","13","621c","CDI","O","C","ct_9",927,"tr_3"
54395,"PZ","87","87","421b","CDI","O","C","ct_8",1820,"tr_3"
54405,"QB",NA,NA,"563b","CDI","O","N","ct_8",1107,"tr_3"
54413,"KZ","69","69","467a","CDI","O","C","ct_9",1820,"tr_6"
54423,"NZ","93","91","684a","CDI","O","C","ct_9",2600,"tr_3"
54431,"HZ","93","75","466c","CDI","O","C","ct_5",1064,"tr_6"
54432,"GZ","73","73","543f","CDI","O","C","ct_9",2028,"tr_1"
54443,"GZ","44","44","625d","CDI","O","P","ct_9",1316,"tr_4"
54462,"CL","14","76","474c","CDI","O","C","ct_9",156,"tr_6"
54476,"QA","73","38","451h","CDI","O","P","ct_8",910,"tr_6"
54510,"HZ","79","79","641a","CDI","O","C","ct_9",2200,"tr_5"
54515,"GZ","92","94","541b","CDI","O","C","ct_9",432,"tr_4"
54547,"MB","92","92","383b","CDI","O","C","ct_9",1924,"tr_6"
54560,"FZ",NA,NA,"671c","CDI","O","C","ct_9",810,"tr_2"
54573,"HZ","13","31","478b","CDI","O","C","ct_9",1163,"tr_5"
54575,"QB","77","77","525d","CDI","O","C","ct_8",1368,"tr_5"
54584,"QB","67","67","526a","CDI","O","C","ct_8",1669,"tr_4"
54588,"QB","33","33","563a","CDI","O","N","ct_8",1820,"tr_4"
54601,"GZ","34","34","634a","CDI","O","C","ct_9",1611,"tr_4"
54607,"QB","92","92","526c","CDI","O","C","ct_9",1278,"tr_2"
54620,"PZ","29","29","525a","CDI","O","P","ct_8",794,"tr_2"
54645,"OZ","78","93","388b","CDI","O","P","ct_8",861,"tr_4"
54661,"OZ",NA,NA,"671a","AUT","X","P","ct_2",1034,"tr_6"
54675,"HZ","59","59","451a","CDI","O","C","ct_9",1820,"tr_3"
54677,"OZ","33","33","451c","CDI","O","C",NA,152,NA
54678,"OZ","75","93","333f","CDI","O","C","ct_1",1820,"tr_6"
54679,"QA","69","69","431f","CDI","O","P","ct_9",403,"tr_1"
54682,"QA",NA,NA,"431f","CDI","O","C","ct_8",1820,"tr_2"
54705,"NZ","52","52","475b","CDI","O","C","ct_9",187,"tr_2"
54717,"NZ","45","37","684a","CDI","O","C","ct_9",1797,"tr_3"
54719,"GZ","70","70","463e","CDI","O","C","ct_9",1214,"tr_3"
54721,"QB","34","31","525d","CDI","O","C",NA,121,NA
54740,"TZ","75","75","563a","CDI","O","N","ct_7",1979,"tr_1"
54763,"PZ","75","75","421b","CDI","O","P","ct_8",910,"tr_4"
54766,"OZ","2A","2A","524c","CDI","O","C",NA,220,NA
54774,"HZ","93","93","451a","CDI","O","C","ct_9",1820,"tr_5"
54775,"NZ","78","92","534a","CDI","O","C",NA,360,"tr_6"
54778,"GZ","83","13","676c","CDI","O","C","ct_9",1771,"tr_4"
54784,"CA","72","72","625d","CDI","O","C","ct_9",179,"tr_6"
54785,"CA","21","21","636c","CDI","O","C","ct_9",1924,"tr_2"
54802,"PZ","78","75","523b","CDI","O","C","ct_1",1820,"tr_6"
54813,"HZ","45","45","655a","CDI","O","C","ct_9",2020,"tr_3"
54840,"NZ","60","60","684a","CDI","O","P","ct_8",1462,"tr_5"
54845,"KZ","83","94","467c","CDI","O","C","ct_9",1178,"tr_6"
54849,"QA","77","94","526a","CDI","O","C","ct_8",3000,"tr_6"
54851,"QB","19","19","526d","CDI","O","C","ct_8",1820,"tr_3"
54868,"QB","59","59","563a","CDI","O","N","ct_7",3000,"tr_1"
54882,"OZ","29","29","354g","AUT","O","C","ct_2",1850,"tr_6"
54908,"QA","68","68","526a","CDI","O","P","ct_8",1403,"tr_5"
54913,"QB","83","83","526d","CDI","O","C","ct_9",1761,"tr_4"
54932,"PZ","29","44","422a","CDI","O","P","ct_1",152,"tr_4"
54943,"CC","02","02","675b","CDI","O","C","ct_9",1879,"tr_3"
54948,"OZ","94","94","542a","CDI","O","C","ct_8",1820,"tr_3"
54952,"CM","60","93","673b","CDI","O","C","ct_9",1826,"tr_3"
54954,"NZ","67","67","676e","AUT","X","C","ct_9",1738,"tr_3"
54964,"NZ","85","85","642b","CDI","O","C",NA,158,"tr_5"
54966,"GZ","71","71","487b","CDI","O","C","ct_9",240,"tr_2"
54967,"QB","50","50","563b","CDI","O","P","ct_8",1461,"tr_6"
54970,"MA","77","92","543e","CDI","O","C","ct_9",1652,"tr_6"
54980,"NZ","77","93","534a","CDI","O","C","ct_9",1304,"tr_6"
54985,"NZ","56","35","534a","CDI","O","C","ct_9",1820,"tr_4"
54991,"LZ","83","83","684a","CDI","O","C","ct_9",1549,"tr_1"
54993,"EZ","38","38","621f","CDI","O","C","ct_2",1932,"tr_4"
54996,"HZ","77","77","451a","CDI","O","C","ct_9",1820,"tr_3"
55005,"NZ","79","79","543h","CDI","O","P","ct_9",1796,"tr_5"
55009,"HZ","51","51","676d","CDI","O","C","ct_9",1799,"tr_4"
55019,"HZ","39","39","641a","CDI","O","C","ct_9",2120,"tr_4"
55048,"KZ","94","92","467a","CDI","O","C","ct_9",1786,"tr_2"
55065,"RZ","13","13","523b","TOA","O","C","ct_1",607,"tr_5"
55071,"GZ","85","85","554a","CDI","O","P","ct_9",193,"tr_1"
55080,"JC","37","37","543f","CDI","O","C","ct_9",496,"tr_5"
55085,"HZ","2B","2B","451a","CDI","O","C","ct_9",1833,"tr_3"
