Unique_id,COMPANY_CATEGORY,JOB_CONDITION,activity_sector,Job_category,working_hours,EMPLOYEE_COUNT,Remuneration,job_desc,Job_dep,Contract_type
54971,"ct_9","C","HZ","O",570,"tr_5",8644,"651a","93","CDI"
54974,NA,"C","TZ","O",1363,NA,15773,"563c","60","CDI"
54981,"ct_9","C","GZ","O",1800,"tr_1",20206,"542a","60","CDI"
54988,"ct_9","C","CH","O",907,"tr_6",71369,"371a","60","CDI"
54997,"ct_9","C","CM","O",1898,"tr_3",25002,"543g","60","CDI"
55004,"ct_8","C","QB","O",1625,"tr_3",14242,"525d","60","CDI"
55007,"ct_9","C","MA","O",1942,"tr_1",25014,"461e","60","CDI"
55018,"ct_9","C","IZ","O",1820,"tr_2",15745,"636d","95","CDI"
55028,"ct_9","C","FZ","O",1617,"tr_2",16247,"634b","60","CDI"
55030,"ct_8","P","QA","O",1397,"tr_5",24146,"526a","60","CDI"
55033,"ct_8","P","SZ","O",923,"tr_1",11708,"461c","60","CDI"
55043,"ct_9","C","MA","O",1677,"tr_1",25940,"633c","95","CDI"
55047,"ct_8","C","PZ","O",1002,"tr_2",12590,"422e","60","CDI"
55052,"ct_9","P","GZ","O",1256,"tr_3",14984,"554j","60","CDI"
55053,"ct_8","C","QB","O",1835,"tr_5",19617,"526a","60","CDI"
55057,"ct_9","C","JC","O",1902,"tr_3",27395,"478a","75","CDI"
55059,"ct_9","C","GZ","O",1773,"tr_3",14533,"543f","95","CDI"
55066,"ct_9","C","NZ","O",1499,"tr_5",15214,"534a","60","CDD"
55078,"ct_9","C","FZ","O",1624,"tr_1",22431,"463e","02","CDI"
55086,"ct_9","C","NZ","O",338,"tr_1",8669,"631a","60","CDI"
55088,"ct_9","C","CM","O",761,"tr_2",7176,"622c","94","CDI"
55101,"ct_9","C","FZ","O",1480,"tr_2",17571,"681a","60","CDI"
55102,"ct_8","C","QB","O",2016,"tr_5",22820,"526d","60","CDI"
55103,"ct_1","P","PZ","O",1456,"tr_6",14223,"523b","60","CDI"
55106,"ct_1","P","OZ","O",938,"tr_4",15079,"461f","60","CDI"
55108,"ct_9","C","FZ","O",1676,"tr_2",25989,"632f","95","CDI"
55109,"ct_9","P","CG","O",1787,"tr_5",28584,"461d","60","CDI"
55117,"ct_9","C","HZ","O",1256,"tr_3",21631,"641a","60","CDI"
55124,"ct_8","C","QB","O",1747,"tr_5",20105,"526d","60","CDI"
55128,"ct_9","C","CG","O",1820,"tr_5",63120,"385b","60","CDI"
55132,"ct_9","C","CG","O",1795,"tr_4",20958,"652a","60","CDI"
55145,"ct_9","C","CE","O",1915,"tr_6",33330,"674a","95","CDI"
55147,"ct_9","C","CG","O",1800,"tr_3",33102,"652a","60","CDI"
55149,"ct_9","C","NZ","O",1912,"tr_4",18293,"534a","76","CDI"
55153,"ct_9","P","GZ","O",285,"tr_1",2767,"554e","60","CDD"
55155,"ct_9","C","HZ","O",1295,"tr_6",23019,"546c","95","CDI"
55157,"ct_9","C","CE","O",1795,"tr_4",26427,"676c","60","CDI"
55159,"ct_8","C","NZ","O",1699,"tr_4",24104,"676c","80","CDI"
55160,"ct_9","C","EZ","O",209,"tr_3",6114,"628e","60","CDI"
55165,"ct_9","C","CB","O",1922,"tr_5",16082,"635a","60","CDI"
55166,"ct_9","C","QA","O",2200,"tr_6",28712,"526a","60","CDI"
55170,"ct_9","C","MA","O",1006,"tr_5",15662,"388a","78","CDI"
55174,"ct_9","C","CI","O",1450,"tr_4",16398,"672a","60","CDI"
55175,"ct_9","C","NZ","O",1452,"tr_6",21960,"534a","45","CDI"
55184,"ct_9","C","QB","O",2060,"tr_4",22240,"526a","95","CDI"
55185,"ct_9","C","HZ","O",2200,"tr_2",24708,"641a","33","CDI"
55191,"ct_9","C","MA","O",1911,"tr_6",19625,"543b","92","CDI"
55196,"ct_2","P","OZ","O",638,"tr_3",7257,"524c","60","CDI"
55199,"ct_9","C","CM","O",1907,"tr_1",22321,"477b","60","CDI"
55200,"ct_9","C","GZ","O",1519,"tr_3",16623,"636a","60","CDI"
55205,"ct_9","C","GZ","O",506,"tr_4",4992,"551a","95","CDI"
55206,"ct_8","C","QB","O",1820,"tr_6",9398,"676e","60","AUT"
55207,"ct_9","C","KZ","O",1592,"tr_1",17474,"526b","60","CDI"
55208,"ct_8","C","QB","O",586,"tr_2",6334,"434g","75","CDI"
55211,"ct_9","C","CB","O",329,"tr_5",6045,"543f","95","CDI"
55213,"ct_3","C","QA","O",1840,"tr_6",20565,"526a","60","CDI"
55216,"ct_9","C","GZ","O",2451,"tr_1",34303,"633c","60","CDI"
55225,"ct_9","C","KZ","O",1823,"tr_6",28056,"467c","92","CDI"
55233,"ct_9","C","MA","O",1820,"tr_5",53516,"373b","92","CDI"
55240,"ct_9","C","PZ","O",1820,"tr_1",26644,"422d","91","CDI"
55248,"ct_9","C","GZ","O",1792,"tr_3",29062,"373d","60","CDI"
55251,"ct_9","C","CJ","O",1786,"tr_4",21531,"543e","60","CDI"
55257,"ct_9","C","CH","O",1795,"tr_4",30502,"474c","95","CDI"
55270,"ct_9","C","GZ","O",1785,"tr_1",25717,"554a","95","CDI"
55271,"ct_9","C","NZ","O",1820,"tr_6",20295,"534a","77","CDI"
55282,"ct_8","C","PZ","O",1820,"tr_4",29410,"341a","60","CDI"
55295,"ct_8","P","QB","O",1456,"tr_3",15529,"434e","60","CDI"
55300,"ct_8","C","QB","O",1055,"tr_2",11152,"434d","60","CDI"
55312,"ct_9","C","NZ","O",2011,"tr_5",23693,"534a","93","CDI"
55315,"ct_9","C","JC","O",1736,"tr_2",21181,"478a","95","CDI"
55322,NA,"C","NZ","O",262,"tr_5",3556,"684a","60","CDI"
55327,"ct_9","C","FZ","O",1785,"tr_4",33998,"472a","95","CDI"
55330,"ct_9","C","CB","O",1837,"tr_6",53235,"461f","60","CDI"
55348,"ct_9","C","QB","O",1623,"tr_2",15068,"563b","60","CDI"
55350,NA,"C","GZ","O",214,NA,2135,"554j","60","AUT"
55357,"ct_9","C","GZ","O",1038,"tr_1",51130,"373c","77","CDI"
55361,"ct_9","P","GZ","O",936,"tr_6",9691,"543c","93","CDI"
55368,"ct_9","C","NZ","O",866,"tr_2",8901,"632d","60","TTP"
55389,"ct_9","C","IZ","O",564,"tr_6",9318,"676c","77","CDI"
55406,"ct_9","C","GZ","O",432,"tr_2",9126,"653a","60","CDI"
55415,"ct_9","C","NZ","O",759,"tr_0",12241,"463d","60","CDI"
55416,"ct_9","C","CL","X",976,"tr_6",6908,"543g","60","AUT"
55421,"ct_9","P","HZ","O",1664,"tr_6",24665,"461d","93","CDI"
55428,"ct_8","C","PZ","O",1360,"tr_5",24805,"421b","60","CDI"
55429,"ct_9","C","MA","O",1710,"tr_1",22895,"461e","60","CDI"
55431,"ct_9","C","EZ","O",330,"tr_2",5628,"628g","60","CDI"
55432,"ct_9","C","GZ","O",1813,"tr_2",16008,"643a","60","CDI"
55434,"ct_9","P","HZ","O",262,"tr_2",2721,"642b","60","CDD"
55437,"ct_9","C","IZ","O",1337,"tr_1",12195,"561d","60","CDI"
55438,"ct_9","C","FZ","O",973,"tr_2",19795,"632a","60","CDI"
55440,"ct_9","C","KZ","O",1820,"tr_6",55598,"376d","80","CDI"
55444,"ct_9","C","CM","O",1813,"tr_6",52481,"384a","60","CDI"
55448,"ct_1","C","OZ","O",1820,"tr_6",26046,"531a","95","AUT"
55450,"ct_9","P","NZ","O",1511,"tr_1",15109,"684a","92","CDD"
55454,"ct_9","C","HZ","O",2179,"tr_1",23007,"652a","60","CDI"
55457,"ct_8","C","QB","O",1868,"tr_5",27775,"434f","95","CDI"
55465,"ct_8","C","OZ","O",1965,"tr_5",16553,"545d","60","CDI"
55466,"ct_9","C","MA","O",1676,"tr_3",49168,"387d","60","CDI"
55468,"ct_9","C","GZ","O",1459,"tr_1",11709,"462e","27","CDI"
55470,"ct_9","C","KZ","O",1820,"tr_6",67940,"376d","92","CDI"
55488,"ct_9","C","NZ","O",1881,"tr_6",19858,"534a","94","CDI"
55489,"ct_9","C","CE","O",1526,"tr_6",29175,"477b","60","CDI"
55492,"ct_9","C","EZ","O",2094,"tr_2",25249,"684b","60","CDI"
55493,"ct_9","P","IZ","O",332,"tr_3",2491,"561d","60","CDI"
55497,"ct_9","C","PZ","O",1407,"tr_1",12893,"423a","60","CDI"
55502,"ct_9","C","QA","O",2082,"tr_2",20859,"526e","60","CDI"
55504,"ct_9","C","GZ","O",1785,"tr_3",27932,"461c","77","CDI"
55509,"ct_9","C","NZ","O",1745,"tr_0",71401,"373a","92","CDI"
55514,"ct_9","C","FZ","O",1820,"tr_4",20664,"632g","60","CDI"
55515,"ct_9","C","FZ","O",1820,"tr_1",28972,"628g","27","CDI"
55523,"ct_9","C","HZ","O",1643,"tr_3",18789,"451a","60","CDI"
55525,"ct_9","C","NZ","O",567,"tr_1",8393,"534a","60","CDI"
55529,"ct_9","C","JC","O",2044,"tr_6",22355,"543f","92","CDI"
55534,"ct_9","C","RZ","O",1733,"tr_4",25917,"691b","60","CDI"
55535,"ct_9","C","NZ","O",1970,"tr_3",22730,"461b","77","CDI"
55539,"ct_9","C","GZ","A",1447,"tr_1",13062,"554b","80","APP"
55541,"ct_1","C","PZ","O",1820,"tr_4",32353,"421b","60","AUT"
55542,"ct_9","C","FZ","O",1558,"tr_2",21601,"632a","60","CDI"
55547,"ct_9","C","JC","O",1934,"tr_4",52489,"388d","33","CDI"
55552,"ct_8","P","PZ","O",1026,"tr_5",9132,"422d","75","CDI"
55557,"ct_9","C","FZ","O",1729,"tr_2",19178,"641a","61","CDI"
55559,"ct_9","C","CA","O",1676,"tr_1",14293,"554a","61","CDI"
55566,"ct_9","C","CA","O",1728,"tr_6",18184,"676c","61","CDI"
55573,"ct_7","N","QB","O",3000,"tr_1",8510,"563a","61","CDI"
55576,"ct_9","C","GZ","O",1820,"tr_1",25220,"462a","61","CDI"
55586,"ct_9","C","CF","O",1820,"tr_5",38948,"385a","61","CDI"
55588,"ct_9","C","CM","A",1594,"tr_2",12800,"681b","14","APP"
55591,"ct_9","C","CC","O",1528,"tr_1",23837,"373d","72","CDI"
55595,"ct_9","C","CL","O",1744,"tr_6",47735,"374d","01","CDI"
55596,"ct_9","C","CC","O",1638,"tr_5",16992,"627f","14","CDI"
55619,"ct_2","C","OZ","O",1819,"tr_6",22001,"451g","61","CDD"
55626,"ct_8","P","PZ","O",1668,"tr_4",27568,"421b","61","CDI"
55633,"ct_9","C","FZ","O",1517,"tr_1",20116,"632f","61","CDI"
55640,"ct_9","C","GZ","A",1205,"tr_1",7818,"554a","61","APP"
55644,"ct_8","C","PZ","O",1820,"tr_2",32088,"341a","61","CDI"
55646,"ct_8","P","PZ","O",894,"tr_2",15642,"423b","61","CDI"
55649,"ct_3","P","QA","O",606,"tr_6",5709,"526a","61","CDI"
55661,"ct_9","C","CA","O",186,"tr_1",1865,"554a","61","CDD"
55665,"ct_8","C","NZ","O",1199,"tr_1",13996,"691e","61","CDD"
55671,"ct_9","C","GZ","O",1492,"tr_3",35905,"374a","61","CDI"
55674,"ct_9","C","MA","O",1735,"tr_2",32113,"461d","61","CDI"
55675,"ct_2","C","QB","O",1820,"tr_4",28553,"563b","75","AUT"
55677,"ct_7","N","QB","O",3000,"tr_1",19613,"563a","61","CDI"
55678,"ct_9","C","CA","O",1751,"tr_6",25333,"625f","61","CDI"
55679,"ct_9","C","GZ","O",2006,"tr_5",33788,"462b","61","CDI"
55686,"ct_9","P","SZ","O",1311,"tr_1",13169,"562b","61","CDI"
55698,"ct_9","C","CL","O",1427,"tr_4",20549,"628a","61","CDI"
55703,"ct_6","C","QA","O",1645,"tr_1",12022,"543h","22","CDI"
55705,"ct_8","P","PZ","O",986,"tr_4",9382,"525b","61","CDI"
55718,"ct_9","C","GZ","O",321,"tr_3",5029,"543h","61","CDI"
55721,"ct_9","C","CB","O",1879,"tr_3",19291,"627a","61","CDI"
55724,"ct_9","C","CJ","O",2022,"tr_3",29514,"383b","61","CDI"
55729,"ct_6","C","GZ","A",1432,"tr_1",7487,"554d","14","APP"
55734,"ct_8","C","QB","O",1213,"tr_3",12556,"526d","61","CDI"
55735,"ct_1","C","OZ","O",1517,"tr_5",42642,"333e","61","AUT"
55742,"ct_9","C","GZ","O",2117,"tr_2",40165,"462a","61","CDI"
55756,"ct_2","C","OZ","O",2039,"tr_6",29739,"472d","50","AUT"
55779,"ct_9","C","CH","O",1223,"tr_2",11807,"623g","61","CDI"
55781,"ct_9","C","GZ","O",1044,"tr_6",13083,"653a","77","CDI"
55783,NA,"C","TZ","O",351,NA,3016,"563c","61","CDI"
55791,"ct_6","C","NZ","O",525,"tr_1",4711,"691e","61","CDD"
55799,"ct_9","C","GZ","O",1957,"tr_2",25959,"462a","28","CDI"
55802,"ct_9","C","GZ","O",1798,"tr_4",25022,"462b","72","CDI"
55809,"ct_9","C","HZ","O",338,"tr_2",2499,"641a","61","CDI"
55811,"ct_9","C","CL","O",1576,"tr_5",28178,"477b","61","CDI"
55832,"ct_8","C","QB","O",1039,"tr_3",11343,"526a","61","CDI"
55833,NA,"C","SZ","O",187,NA,2245,"435b","61","CDI"
55834,"ct_8","C","PZ","O",459,"tr_5",6916,"525a","61","CDI"
55835,"ct_9","C","NZ","O",821,"tr_2",8174,"541b","14","CDI"
55838,"ct_9","C","NZ","O",1252,"tr_1",12480,"676a","37","TTP"
55840,"ct_3","C","QA","O",1819,"tr_6",31131,"431f","61","AUT"
55842,"ct_9","C","CE","O",1777,"tr_3",19882,"674a","61","CDI"
55844,"ct_9","C","FZ","O",1544,"tr_5",22788,"472a","49","CDI"
55847,"ct_8","C","QB","O",1702,"tr_1",24334,"373d","61","CDI"
55848,"ct_9","N","GZ","O",1820,"tr_6",62480,"463c","92","CDI"
55854,"ct_9","C","QA","O",2007,"tr_2",19987,"526e","61","CDI"
55858,"ct_9","C","CA","O",1668,"tr_5",32545,"524b","14","CDD"
55870,"ct_9","C","HZ","O",1103,"tr_4",12640,"641b","61","CDI"
55877,"ct_9","C","NZ","O",1790,"tr_1",15326,"676e","27","TTP"
55879,"ct_9","C","FZ","A",555,"tr_3",3957,"683a","61","APP"
55880,"ct_9","C","HZ","O",1915,"tr_4",22857,"641a","61","CDI"
55881,"ct_9","N","NZ","O",1788,"tr_1",21473,"625d","14","TTP"
55885,"ct_9","C","CK","O",1621,"tr_0",22801,"463c","76","CDI"
55904,"ct_9","C","FZ","O",1377,"tr_1",18586,"632e","61","CDI"
55905,"ct_9","C","CI","O",1857,"tr_1",18447,"462c","61","CDI"
55906,"ct_9","C","MA","O",1820,"tr_6",35118,"373b","75","CDI"
55909,"ct_8","P","PZ","O",1735,"tr_1",20366,"421b","61","CDI"
55913,"ct_7","N","QB","O",1367,"tr_1",4219,"563a","61","CDI"
55917,"ct_2","P","OZ","O",345,"tr_6",3280,"621f","61","CDD"
55923,"ct_9","C","FZ","A",1568,"tr_1",10147,"681b","61","APP"
55928,"ct_9","C","CK","O",1503,"tr_6",20892,"626b","28","CDI"
55936,"ct_9","C","CG","O",1735,"tr_5",17508,"674a","61","CDI"
55949,NA,"P","GZ","O",127,NA,1726,"551a","61","CDI"
55952,"ct_9","C","GZ","O",1731,"tr_4",18065,"676c","61","CDI"
55955,"ct_9","C","CK","O",1491,"tr_5",16788,"474b","27","CDI"
55958,"ct_9","P","GZ","O",1299,"tr_1",10245,"554e","72","CDI"
55968,"ct_8","C","PZ","O",1820,"tr_3",29254,"341a","61","CDI"
55986,"ct_9","C","CH","O",1421,"tr_5",29570,"477b","61","CDI"
55989,"ct_6","C","IZ","O",1106,"tr_1",10926,"636d","61","CDI"
55990,"ct_9","C","QA","O",1797,"tr_4",16197,"433a","50","CDI"
55992,"ct_9","C","GZ","O",1803,"tr_1",19991,"462a","14","CDI"
55996,"ct_9","C","QA","O",1471,"tr_4",25820,"373d","61","CDI"
56005,"ct_9","C","CA","O",1939,"tr_5",27487,"674c","61","CDI"
56008,"ct_8","C","QA","O",1820,"tr_4",19976,"526a","61","CDI"
56013,"ct_9","C","CL","O",1031,"tr_3",11379,"624c","61","CDI"
56016,"ct_9","C","CH","O",1827,"tr_6",45347,"478b","61","CDI"
56017,"ct_9","P","HZ","O",1349,"tr_3",21298,"333c","61","CDI"
56032,"ct_9","P","MC","O",1721,"tr_1",16279,"433a","62","CDI"
56033,"ct_9","P","IZ","O",1168,"tr_0",11196,"643a","62","CDI"
56038,"ct_9","C","NZ","O",520,"tr_2",4532,"631a","59","CDI"
56043,"ct_9","C","GZ","O",1376,"tr_2",33749,"463e","62","CDI"
56047,"ct_9","C","JC","O",1968,"tr_6",20405,"477a","62","CDI"
56070,"ct_9","N","NZ","O",1622,"tr_0",21106,"653a","62","TTP"
56072,"ct_9","C","CH","O",1642,"tr_6",34766,"475b","62","CDI"
56075,"ct_9","C","GZ","O",2052,"tr_3",20418,"463c","59","CDI"
56078,NA,"C","MC","O",428,NA,7722,"643a","62","CDI"
56083,"ct_9","C","FZ","O",1212,"tr_1",11046,"681b","62","CDI"
56089,"ct_9","C","GZ","O",1793,"tr_0",20986,"556a","59","CDI"
56092,"ct_9","C","FZ","O",1593,"tr_2",24000,"632f","59","CDI"
56103,"ct_9","C","NZ","O",813,"tr_3",11497,"676a","59","TTP"
56107,"ct_9","N","NZ","O",1176,"tr_1",12510,"676c","62","TTP"
56108,"ct_9","C","NZ","O",1820,"tr_6",17233,"534a","59","CDI"
56111,"ct_9","C","KZ","O",1547,"tr_2",32517,"467a","62","CDI"
56113,"ct_9","P","SZ","O",1292,"tr_4",12701,"563b","62","CDI"
56117,"ct_9","C","GZ","O",1820,"tr_3",22169,"543b","62","CDI"
56118,"ct_9","P","GZ","O",895,"tr_3",6648,"551a","59","CDI"
56139,"ct_9","C","HZ","O",2164,"tr_3",24029,"641a","62","CDI"
56150,"ct_9","C","NZ","O",1707,"tr_6",35557,"477c","62","CDI"
56152,"ct_8","C","PZ","O",1820,"tr_3",22054,"422c","62","CDI"
56155,"ct_9","C","HZ","O",1969,"tr_3",16927,"641a","62","CDI"
56165,"ct_9","P","HZ","O",1168,"tr_5",11419,"641a","14","CDI"
56180,NA,"C","NZ","O",302,"tr_3",3242,"652a","62","AUT"
56192,"ct_9","C","GZ","O",1325,"tr_5",15974,"555a","62","CDI"
56206,"ct_9","C","LZ","O",707,"tr_3",12413,"463e","62","CDI"
56207,"ct_8","C","QB","O",1717,"tr_1",23984,"434a","62","CDI"
56208,"ct_9","C","MA","O",1943,"tr_4",18156,"676c","62","CDI"
56209,"ct_8","C","QB","O",1950,"tr_3",17885,"526d","62","CDI"
56210,"ct_9","C","NZ","O",1712,"tr_5",16954,"477b","59","CDI"
56212,"ct_8","C","PZ","O",1820,"tr_1",28834,"421b","62","CDI"
56214,"ct_9","C","IZ","O",1029,"tr_3",11602,"468b","62","CDI"
56225,"ct_8","C","KZ","O",1771,"tr_5",32056,"373b","62","CDI"
56230,"ct_9","C","GZ","O",984,"tr_0",11612,"554e","73","TOA"
56239,"ct_9","P","GZ","O",458,"tr_6",10778,"554a","62","CDI"
56241,"ct_3","C","QB","O",1820,"tr_3",31821,"431f","62","AUT"
56247,"ct_9","C","KZ","O",1820,"tr_3",54352,"376e","59","CDI"
56254,"ct_8","C","PZ","O",1820,"tr_1",29314,"421b","62","CDI"
56256,NA,"C","QA","O",144,NA,1677,"523d","62","CDI"
56257,"ct_9","C","FZ","O",1602,"tr_3",29029,"481a","62","CDI"
56264,"ct_9","C","LZ","O",1820,"tr_4",59937,"376g","62","CDI"
56265,"ct_8","C","QB","O",1820,"tr_4",23440,"524b","62","CDI"
56270,"ct_8","P","QB","O",1530,"tr_0",15061,"526d","62","CDI"
56277,NA,"C","NZ","O",202,"tr_6",2989,"676e","62","CDI"
56308,"ct_9","C","QA","O",1687,"tr_5",22773,"432d","59","CDI"
56310,"ct_9","C","CC","O",1692,"tr_1",20469,"627d","62","CDI"
56311,"ct_9","C","QB","O",1747,"tr_4",20243,"526a","62","CDI"
56314,NA,"C","NZ","O",160,"tr_1",1591,"676a","62","CDI"
56316,"ct_8","C","QA","O",1820,"tr_4",18298,"424a","62","CDI"
56317,"ct_1","P","OZ","O",1466,"tr_5",18464,"467d","62","CDI"
56318,"ct_9","P","GZ","O",1453,"tr_1",16002,"543f","59","CDI"
56320,"ct_2","N","OZ","O",NA,"tr_5",9057,"335a","62","AUT"
56321,"ct_9","C","GZ","O",1983,"tr_5",27770,"554a","62","CDI"
56325,"ct_9","C","GZ","O",1792,"tr_5",39080,"374a","59","CDI"
56326,"ct_9","C","HZ","O",1169,"tr_3",5144,"641a","62","CDI"
56328,"ct_9","C","FZ","O",1517,"tr_2",17236,"632a","62","CDI"
56330,"ct_9","C","FZ","O",1820,"tr_6",42979,"382a","62","CDI"
56344,"ct_9","C","GZ","O",1300,"tr_3",16212,"554b","59","CDI"
56345,"ct_8","C","QB","O",1633,"tr_4",17346,"525d","62","CDI"
56351,"ct_9","P","QB","O",1228,"tr_4",10824,"563b","62","CDI"
56359,"ct_2","P","OZ","O",1456,"tr_6",45843,"333f","59","CDI"
56362,"ct_7","N","QB","O",1980,"tr_1",4352,"563a","62","CDI"
56370,"ct_9","C","NZ","O",305,"tr_2",3294,"674c","62","TTP"
56374,"ct_9","C","GZ","O",1408,"tr_1",18397,"462a","62","CDI"
56385,"ct_9","C","GZ","O",1687,"tr_4",48801,"463e","59","CDI"
56396,"ct_9","C","FZ","O",1691,"tr_2",13235,"681a","59","CDI"
56399,"ct_9","C","KZ","O",1922,"tr_3",25265,"544a","62","CDI"
56404,"ct_8","P","RZ","O",1456,"tr_3",14833,"542a","62","CDI"
56417,"ct_9","C","HZ","O",1820,"tr_1",22699,"543c","62","CDI"
56422,"ct_8","P","QB","O",1520,"tr_3",22125,"434d","62","CDI"
56424,"ct_9","C","QB","O",1834,"tr_4",23699,"636d","62","CDI"
56431,"ct_9","C","QA","O",1864,"tr_3",19458,"526e","62","CDI"
56434,"ct_9","C","NZ","O",1799,"tr_2",25850,"461d","62","CDI"
56436,"ct_9","C","QB","O",1652,"tr_4",18377,"525d","62","CDI"
56445,"ct_9","C","QA","O",1226,"tr_6",16233,"433d","62","CDI"
56448,"ct_8","C","PZ","O",1638,"tr_1",22766,"543g","62","CDD"
56453,"ct_8","P","QB","O",1106,"tr_6",12486,"563c","62","CDI"
56471,"ct_9","C","GZ","O",918,"tr_2",13656,"641a","62","CDI"
56475,"ct_9","N","NZ","O",618,"tr_1",4702,"676c","62","TTP"
56476,"ct_9","C","CL","O",1729,"tr_6",27900,"676a","59","CDI"
56478,"ct_9","C","GZ","O",1557,"tr_5",21145,"554c","62","CDI"
56482,"ct_9","C","JC","O",1820,"tr_3",35792,"388c","59","CDI"
56487,"ct_8","C","KZ","O",1820,"tr_3",17474,"467d","62","CDD"
56499,"ct_9","C","FZ","O",1202,"tr_6",15294,"632a","59","CDI"
56503,"ct_9","C","CI","O",1493,"tr_6",16741,"622e","62","CDI"
56504,"ct_7","N","TZ","O",1111,"tr_1",9432,"563c","62","CDI"
56510,"ct_8","C","QB","O",1446,"tr_3",17190,"563b","59","CDI"
56511,"ct_9","C","CH","O",1780,"tr_2",14719,"676a","59","CDI"
56516,"ct_9","P","GZ","O",1248,"tr_1",11723,"543h","62","CDI"
56530,"ct_9","C","CJ","O",1827,"tr_6",43763,"473c","62","CDI"
56532,"ct_9","C","JC","O",1821,"tr_6",53621,"388c","92","CDI"
56534,"ct_3","C","QA","O",1820,"tr_6",27344,"451h","59","CDI"
56538,"ct_9","C","KZ","O",1820,"tr_1",26300,"467a","62","CDI"
56546,"ct_9","C","MA","O",1597,"tr_1",19755,"542a","62","CDI"
56547,"ct_9","C","NZ","O",398,"tr_2",3196,"676e","62","TTP"
56562,"ct_9","C","CA","O",1547,"tr_4",26755,"625f","62","CDI"
56565,"ct_6","P","QA","O",448,"tr_1",4791,"526b","62","CDI"
56575,"ct_9","C","GZ","X",2024,"tr_3",17490,"551a","62","AUT"
56584,"ct_9","C","HZ","X",1684,"tr_5",26580,"641a","62","AUT"
56586,"ct_9","C","JA","O",1820,"tr_3",38072,"388c","62","CDI"
56588,"ct_8","C","QB","O",1662,"tr_5",24072,"431f","62","CDI"
56596,"ct_9","C","NZ","O",2190,"tr_1",22741,"534b","62","CDI"
56603,"ct_9","C","CG","O",1650,"tr_6",28588,"477b","62","CDI"
56613,"ct_3","C","QA","O",1820,"tr_6",22161,"526a","59","AUT"
56615,"ct_9","C","FZ","O",760,"tr_1",11678,"637d","59","CDI"
56616,"ct_9","C","EZ","O",1766,"tr_3",27602,"477b","62","CDI"
56618,"ct_9","P","GZ","O",629,"tr_3",6071,"551a","59","CDD"
56623,"ct_9","C","FZ","O",1428,"tr_3",9726,"671c","59","CDI"
56625,"ct_2","C","PZ","O",1820,"tr_2",22217,"421b","62","AUT"
56629,"ct_9","C","MA","O",1820,"tr_5",50792,"376g","92","CDI"
56633,"ct_9","P","GZ","O",1422,"tr_1",18817,"433d","62","CDI"
56639,"ct_9","C","NZ","O",1974,"tr_5",19532,"534a","62","CDI"
56642,"ct_9","C","NZ","O",1419,"tr_1",13243,"487a","62","CDI"
56645,"ct_9","C","CB","O",382,"tr_6",4658,"675a","62","CDI"
56647,"ct_9","C","GZ","O",1756,"tr_3",15556,"676a","62","CDI"
56650,"ct_9","P","CG","O",728,"tr_4",9046,"675c","62","CDI"
56653,"ct_9","C","NZ","O",1061,"tr_1",10482,"676a","62","TTP"
56658,"ct_9","C","MA","O",1827,"tr_5",23004,"388a","59","CDI"
56663,"ct_9","C","NZ","O",1750,"tr_1",19716,"676a","59","CDI"
56667,"ct_9","C","CC","O",1826,"tr_5",20042,"626c","62","CDI"
56676,"ct_9","C","CA","O",1953,"tr_4",41632,"462e","59","CDI"
56680,"ct_9","C","HZ","O",1757,"tr_2",34439,"481a","62","CDI"
56690,"ct_9","C","KZ","O",1514,"tr_1",18266,"545c","62","CDI"
56695,"ct_9","C","MA","O",1778,"tr_4",37810,"544a","62","CDI"
56701,"ct_3","C","QA","O",1800,"tr_6",25885,"526a","62","AUT"
56707,NA,"C","HZ","O",365,NA,3674,"641a","62","CDI"
56708,"ct_9","C","CA","O",1759,"tr_1",14155,"554a","62","CDD"
56713,"ct_9","C","FZ","O",1540,"tr_3",23598,"621c","62","CDI"
56714,"ct_9","C","GZ","O",1820,"tr_3",29172,"463c","62","CDI"
56720,"ct_9","C","GZ","O",1354,"tr_4",14647,"543b","62","CDI"
56721,"ct_9","C","GZ","O",1795,"tr_4",37376,"461b","62","CDI"
56726,"ct_9","C","GZ","O",1133,"tr_6",10343,"543g","62","CDI"
56728,"ct_8","C","PZ","O",1818,"tr_3",26021,"422c","62","CDI"
56732,"ct_9","P","HZ","O",759,"tr_3",9464,"655a","62","CDI"
56752,"ct_9","C","QA","O",1875,"tr_3",18408,"526e","62","CDI"
56753,"ct_9","P","IZ","O",763,"tr_3",7882,"561d","62","CDI"
56759,"ct_9","C","KZ","O",1731,"tr_6",12334,"461f","59","CDI"
56760,"ct_3","C","QA","O",1817,"tr_6",22500,"431f","62","CDI"
56761,"ct_9","N","NZ","O",969,"tr_0",12613,"622a","62","TTP"
56764,"ct_8","C","PZ","O",1638,"tr_1",22049,"543g","62","CDD"
56771,"ct_9","C","CG","O",1980,"tr_6",27236,"474a","62","CDI"
56787,"ct_8","C","PZ","O",1716,"tr_4",12638,"422e","62","CDI"
56792,"ct_9","C","GZ","O",1511,"tr_2",34160,"374a","80","CDI"
56793,"ct_8","C","QB","O",1683,"tr_2",29371,"434d","62","CDI"
56808,"ct_9","C","CA","O",1944,"tr_6",27642,"674b","62","CDI"
56810,"ct_9","P","IZ","O",978,"tr_3",6620,"561b","62","CDI"
